"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-04","94.8","0.58","6.21","Valdez, Framber",663837,664285,,"called_strike",,,,,5,"Matt Vierling grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","DET","S",,,0,0,2023,"1.41","1.09","-0.21","2.51",,,668670,1,5,"Top",,,,,455117,,,-5.188667121094567,-137.7147147767588,-6.305636542377629,19.05992507799604,35.05176538252446,-17.03642770750953,"3.52","1.67",,,,"93.7",2220,"6.1",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.43",,,,,,,,36,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",147,"0","-0.053"
"SI","2023-04-04","94.7","0.54","6.15","Valdez, Framber",668952,664285,"field_out","hit_into_play",,,,,4,"Ryan Kreidler flies out to right fielder Kyle Tucker in foul territory.","R","R","L","HOU","DET","X",9,"fly_ball",3,1,2023,"1.15","1.34","-0.7","2.52",,,668670,0,5,"Top",200.33,137.35,,,455117,,,-5.750376260336969,-137.5471773254548,-6.667857290936046,15.920312824071207,33.304851016790245,-13.808720850544901,"3.45","1.62",239,"83.7",51,"93.4",2213,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.64",0.014,0.013,"0",1,0,0,3,35,5,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",140,"0.044","-0.542"
"SI","2023-04-04","94","0.53","6.25","Valdez, Framber",668952,664285,,"swinging_strike",,,,,2,"Ryan Kreidler flies out to right fielder Kyle Tucker in foul territory.","R","R","L","HOU","DET","S",,,2,0,2023,"1.37","1.26","0.23","3.5",,,668670,0,5,"Top",,,,,455117,,,-3.767891586123132,-136.68123153948275,-4.084599474381235,17.889667985671643,33.891493164546596,-15.745265127104025,"3.45","1.62",,,,"92.8",2232,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.63",,,,,,,,35,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",150,"0","-0.086"
"SI","2023-04-04","95.1","0.44","6.26","Valdez, Framber",668670,664285,"single","hit_into_play",,,,,2,"Jake Rogers singles on a line drive to center fielder Jake Meyers.   Jonathan Schoop scores.","R","R","L","HOU","DET","X",8,"line_drive",3,2,2023,"1.27","0.69","0.03","3.01",,570731,,0,5,"Top",117.2,86.57,,,455117,,,-3.8840427561064588,-138.31235124270216,-4.299615692473429,17.179073788397297,34.184128628141266,-22.564658725064124,"3.29","1.51",56,"102.4",1,"93.7",2282,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.78",0.451,0.419,"0.9",1,1,0,4,34,6,"Sinker",2,1,1,2,2,2,2,2,"Standard","Standard",148,"-0.104","0.649"
"SI","2023-04-04","93.5","0.71","6.15","Valdez, Framber",668670,664285,,"called_strike",,,,,5,"Jake Rogers singles on a line drive to center fielder Jake Meyers.   Jonathan Schoop scores.","R","R","L","HOU","DET","S",,,1,0,2023,"1.36","0.45","-0.27","2.23",,,570731,0,5,"Top",,,,,455117,,,-5.466617359618094,-135.86701937414526,-5.240076782637355,18.03835205933643,32.823738785482895,-25.535043262216046,"3.46","1.63",,,,"92.1",2176,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.75",,,,,,,,34,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",142,"0","-0.05"
"SI","2023-04-04","95.1","0.47","6.19","Valdez, Framber",668670,664285,,"blocked_ball",,,,,14,"Jake Rogers singles on a line drive to center fielder Jake Meyers.   Jonathan Schoop scores.","R","R","L","HOU","DET","B",,,0,0,2023,"1.51","0.84","0.4","0.51",,,570731,0,5,"Top",,,,,455117,,,-3.547212309792909,-138.04222631342063,-10.953836866590025,20.08362667379919,33.332367337268195,-19.03471308175504,"3.45","1.58",,,,"93.9",2172,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.59",,,,,,,,34,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",142,"0","0.035"
"SI","2023-04-04","95","0.68","6.29","Valdez, Framber",570731,664285,"single","hit_into_play",,,,,5,"Jonathan Schoop singles on a sharp line drive to center fielder Jake Meyers.","R","R","L","HOU","DET","X",8,"line_drive",1,0,2023,"1.3","0.71","0.01","2.4",,,,0,5,"Top",116.14,78.98,,,455117,,,-4.6451695896777085,-138.18379716562538,-6.034317604340344,17.704179774556497,32.824292771697856,-21.93418413054408,"3.52","1.69",213,"107",10,"94",2092,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.6",0.831,0.858,"0.9",1,1,0,4,33,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",146,"-0.052","0.348"
"SI","2023-04-04","95.9","0.42","6.24","Valdez, Framber",408234,664285,"field_out","hit_into_play",,,,,13,"Miguel Cabrera grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","HOU","DET","X",4,"ground_ball",0,1,2023,"1.46","0.82","-0.19","1.04",,,,2,4,"Top",147.65,147.58,,,455117,,,-4.836391348798192,-139.30960181513166,-9.826008406990786,20.06113654733136,33.15969613732178,-19.426248336922782,"3.52","1.8",131,"88",7,"94.5",2324,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.81",0.494,0.46,"0",1,0,0,4,28,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",144,"0.013","-0.079"
"SI","2023-04-04","95.2","0.6","6.3","Valdez, Framber",408234,664285,,"foul",,,,,5,"Miguel Cabrera grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","HOU","DET","S",,,0,0,2023,"1.48","0.67","0.25","2.94",,,,2,4,"Top",,,,,455117,,,-4.181508181143718,-138.4219955335649,-4.525402145664333,19.825521618055696,36.75652505791361,-22.757265512291525,"3.52","1.8",310,"88.3",33,"93.5",2289,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.75",,,,,,,,28,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",152,"0","-0.018"
"SI","2023-04-04","94.6","0.76","6.17","Valdez, Framber",606992,664285,,"called_strike",,,,,9,"Eric Haase strikes out swinging.","R","R","L","HOU","DET","S",,,0,0,2023,"1.54","0.57","0.67","1.73",,,,1,4,"Top",,,,,455117,,,-3.630006661104253,-137.4650744404978,-6.987487784227106,20.277069777563906,35.13264915934426,-23.475108713719468,"3.25","1.45",,,,"93",2226,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",,,,,,,,27,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",144,"0","-0.031"
"SI","2023-04-04","93.7","0.62","6.24","Valdez, Framber",679529,664285,"field_out","hit_into_play",,,,,5,"Spencer Torkelson grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","DET","X",5,"ground_ball",1,0,2023,"1.46","0.52","0.12","2.41",,,,0,4,"Top",100.45,169.96,,,455117,,,-4.4650038480946375,-136.1406084231691,-5.121917645349734,19.05912972620816,35.3908548920207,-24.763294066627612,"3.36","1.55",4,"85.5",-33,"91.7",2180,"5.6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.91",0.046,0.041,"0",1,0,0,2,26,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",142,"0.027","-0.282"
"FC","2023-04-04","83.1","0.75","6.14","Valdez, Framber",682985,664285,"single","hit_into_play",,,,,3,"Riley Greene singles on a ground ball to left fielder Yordan Alvarez.  Matt Vierling out at home on the throw, left fielder Yordan Alvarez to catcher Martin Maldonado.","R","L","L","HOU","DET","X",7,"ground_ball",2,1,2023,"-0.25","-0.15","0.64","2.92",,663837,,2,3,"Top",79.14,120.64,,,455117,,,0.2587526429607921,-121.10933614023925,-0.6712321881418757,-2.538475250457276,23.254086366459852,-33.749297652132974,"3.39","1.63",75,"81.2",3,"82.7",2560,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.62",0.249,0.238,"0.9",1,1,0,2,22,4,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",288,"0.037","0.738"
"SI","2023-04-04","94.8","0.63","6.27","Valdez, Framber",682985,664285,,"called_strike",,,,,5,"Riley Greene singles on a ground ball to left fielder Yordan Alvarez.  Matt Vierling out at home on the throw, left fielder Yordan Alvarez to catcher Martin Maldonado.","R","L","L","HOU","DET","S",,,2,0,2023,"1.29","0.83","-0.07","2.3",,663837,,2,3,"Top",,,,,455117,,,-4.674194268619245,-137.9011995077143,-6.508100881260839,17.478136447647074,31.502463242217477,-20.345470495287955,"3.4","1.63",,,,"94.1",2285,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.52",,,,,,,,22,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",153,"0","-0.042"
"SI","2023-04-04","95.1","0.6","6.32","Valdez, Framber",682985,664285,,"ball",,,,,12,"Riley Greene singles on a ground ball to left fielder Yordan Alvarez.  Matt Vierling out at home on the throw, left fielder Yordan Alvarez to catcher Martin Maldonado.","R","L","L","HOU","DET","B",,,1,0,2023,"1.25","0.82","1.09","3.48",,663837,,2,3,"Top",,,,,455117,,,-1.5179942500811903,-138.41512957996719,-3.591063019746386,16.37445428447439,32.659974766350864,-21.04962351249787,"3.29","1.63",,,,"94.4",2279,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.52",,,,,,,,22,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",153,"0","0.033"
"SI","2023-04-04","95.8","0.35","6.3","Valdez, Framber",682985,664285,,"ball",,,,,13,"Riley Greene singles on a ground ball to left fielder Yordan Alvarez.  Matt Vierling out at home on the throw, left fielder Yordan Alvarez to catcher Martin Maldonado.","R","L","L","HOU","DET","B",,,0,0,2023,"1.41","0.78","-0.89","1.79",,663837,,2,3,"Top",,,,,455117,,,-6.404520638949976,-139.12863940312084,-7.96736443891655,19.758273739807425,34.045672468822445,-20.294819814342702,"3.43","1.63",,,,"94.7",2221,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.52",,,,,,,,22,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",148,"0","0.026"
"SI","2023-04-04","95.6","0.44","6.34","Valdez, Framber",595879,664285,,"foul",,,,,12,"Javier Baez strikes out swinging.","R","R","L","HOU","DET","S",,,0,1,2023,"1.08","0.88","0.42","3.6",,,663837,1,3,"Top",,,,,455117,,,-2.4900770504379786,-139.15271746974923,-3.5510299255117626,14.59204031180569,33.31519452139414,-20.11997930341318,"3.35","1.54",219,"77.2",44,"94.5",2206,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.71",,,,,,,,21,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0","-0.054"
"SI","2023-04-04","94.9","0.72","6.29","Valdez, Framber",663837,664285,,"foul",,,,,5,"Matt Vierling walks.","R","R","L","HOU","DET","S",,,3,1,2023,"1.32","0.81","0.25","2.32",,,,1,3,"Top",,,,,455117,,,-4.130990729643458,-138.04939268146336,-6.424843029854562,17.723940943265085,32.93540386038389,-20.594813406454037,"3.43","1.67",243,"81.2",38,"93.7",2309,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.75",,,,,,,,20,5,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0","-0.069"
"SI","2023-04-04","93.1","0.89","6.14","Valdez, Framber",663837,664285,,"called_strike",,,,,5,"Matt Vierling walks.","R","R","L","HOU","DET","S",,,3,0,2023,"1.3","0.91","0.02","2.52",,,,1,3,"Top",,,,,455117,,,-5.073690840637561,-135.46936003549374,-5.512436262158804,17.130613794518265,30.915788575645568,-19.90223616750247,"3.48","1.67",,,,"93",2219,"6.3",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.19",,,,,,,,20,4,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0","-0.06"
"SI","2023-04-04","94.4","0.83","6.3","Valdez, Framber",663837,664285,,"ball",,,,,12,"Matt Vierling walks.","R","R","L","HOU","DET","B",,,2,0,2023,"1.42","0.75","0.97","3.53",,,,1,3,"Top",,,,,455117,,,-2.7682525353896117,-137.37680257283486,-3.1225497744540136,18.47884379722178,33.059541592792534,-22.200118888364017,"3.52","1.67",,,,"93.3",2303,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.69",,,,,,,,20,3,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",147,"0","0.086"
"FC","2023-04-04","81.4","0.82","6.29","Valdez, Framber",663837,664285,,"ball",,,,,12,"Matt Vierling walks.","R","R","L","HOU","DET","B",,,0,0,2023,"-0.34","-0.44","1.36","4.65",,,,1,3,"Top",,,,,455117,,,1.8365068888090499,-118.58120672860137,3.675458392630553,-3.514792060323459,21.306764415241165,-37.21349272561527,"3.47","1.67",,,,"80.8",2611,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.85",,,,,,,,20,1,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",301,"0","0.033"
"SI","2023-04-04","94.8","0.49","6.34","Valdez, Framber",668952,664285,,"ball",,,,,12,"Ryan Kreidler strikes out swinging.","R","R","L","HOU","DET","B",,,2,2,2023,"1.35","0.68","1.15","4.2",,,,0,3,"Top",,,,,455117,,,-1.2955792634766385,-138.04883570912259,-1.4028635757755594,17.470852667406813,34.28656476589182,-23.424078046550846,"3.49","1.62",,,,"93.1",2163,"5.5",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"55",,,,,,,,19,5,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",149,"0","0.112"
"SI","2023-04-04","93.9","0.85","6.37","Valdez, Framber",668952,664285,,"called_strike",,,,,8,"Ryan Kreidler strikes out swinging.","R","R","L","HOU","DET","S",,,0,0,2023,"1.41","0.85","0.03","1.85",,,,0,3,"Top",,,,,455117,,,-5.194072855641286,-136.5235677939158,-7.771086172116175,18.796461264232192,31.03863975947992,-20.0171081094005,"3.48","1.62",,,,"92.9",2059,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",,,,,,,,19,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0","-0.04"
"SI","2023-04-04","93.4","0.67","6.32","Valdez, Framber",668670,664285,"field_out","hit_into_play",,,,,9,"Jake Rogers lines out to right fielder Kyle Tucker.","R","R","L","HOU","DET","X",9,"line_drive",1,0,2023,"1.44","0.8","0.44","1.93",,,,2,2,"Top",188.51,87.09,,,455117,,,-3.7456081384464937,-135.90917598804597,-7.275408836122329,18.648924255911822,30.382987754243032,-20.79532308380902,"3.29","1.51",317,"98.3",20,"92.8",2231,"6",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.55",0.303,0.406,"0",1,0,0,4,14,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",141,"0.01","-0.119"
"SI","2023-04-04","93.6","0.78","6.24","Valdez, Framber",668670,664285,,"ball",,,,,13,"Jake Rogers lines out to right fielder Kyle Tucker.","R","R","L","HOU","DET","B",,,0,0,2023,"1.39","0.61","-0.22","1.29",,,,2,2,"Top",,,,,455117,,,-5.598733604311597,-136.02097876292933,-8.263877361957553,18.4997799445092,32.19760228227478,-22.891834042164664,"3.43","1.64",,,,"92.5",2301,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.63",,,,,,,,14,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",143,"0","0.022"
"SI","2023-04-04","94.6","0.67","6.29","Valdez, Framber",570731,664285,"field_out","hit_into_play",,,,,9,"Jonathan Schoop grounds out, second baseman Mauricio Dubon to first baseman Jose Abreu.","R","R","L","HOU","DET","X",4,"ground_ball",1,0,2023,"1.46","0.66","0.79","2.17",,,,1,2,"Top",141.05,160.3,,,455117,,,-2.9126307222967665,-137.5322699217908,-6.406764657601286,19.112268100046048,33.05193318729319,-22.560505789043766,"3.52","1.69",36,"80.4",-1,"93.3",2243,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.72",0.171,0.17,"0",1,0,0,2,13,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",150,"0.017","-0.206"
"SI","2023-04-04","95.4","0.54","6.31","Valdez, Framber",408234,664285,"field_out","hit_into_play",,,,,7,"Miguel Cabrera grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","DET","X",6,"ground_ball",0,1,2023,"1.38","0.93","-0.48","2.33",,,,0,2,"Top",107.56,157.75,,,455117,,,-5.742927241002168,-138.67954634837875,-6.85299420171936,19.124816736557353,31.65466765191874,-18.757686032346548,"3.52","1.8",17,"93.2",-7,"94.4",2236,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.67",0.189,0.17,"0",1,0,0,2,12,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",146,"0.023","-0.198"
"SI","2023-04-04","93.4","0.68","6.35","Valdez, Framber",408234,664285,,"called_strike",,,,,8,"Miguel Cabrera grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","DET","S",,,0,0,2023,"1.13","0.71","0.06","2.23",,,,0,2,"Top",,,,,455117,,,-4.034163268327048,-135.9191141197713,-6.337935750856436,14.947778634267127,30.89943160189225,-22.150395556766636,"3.67","1.81",,,,"92.4",2192,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",,,,,,,,12,1,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",150,"0","-0.04"
"SI","2023-04-04","96","0.66","6.27","Valdez, Framber",606992,664285,,"blocked_ball",,,,,13,"Eric Haase lines out sharply to center fielder Jake Meyers.","R","R","L","HOU","DET","B",,,2,2,2023,"1.29","0.75","-0.04","0.12",679529,,,2,1,"Top",,,,,455117,,,-4.669097577545665,-139.2372856295501,-12.190961709780881,17.781079731324198,30.909501016990554,-19.9065103582894,"3.09","1.45",,,,"94.7",2065,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.78",,,,,,,,5,6,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",144,"0","0.076"
"SI","2023-04-04","97.2","0.46","6.36","Valdez, Framber",606992,664285,,"ball",,,,,12,"Eric Haase lines out sharply to center fielder Jake Meyers.","R","R","L","HOU","DET","B",,,0,1,2023,"1.33","0.99","1.36","3.26",679529,,,2,1,"Top",,,,,455117,,,-0.6226811633077718,-141.42250071964227,-4.940458584967196,17.85239465670733,35.47450949811212,-17.98481468335148,"3.02","1.45",,,,"95.8",2208,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.76",,,,,,,,5,2,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",151,"0","0.045"
"SI","2023-04-04","96.3","0.62","6.35","Valdez, Framber",606992,664285,,"swinging_strike",,,,,9,"Eric Haase lines out sharply to center fielder Jake Meyers.","R","R","L","HOU","DET","S",,,0,0,2023,"1.25","1.05","0.58","1.81",679529,,,2,1,"Top",,,,,455117,,,-2.9164067908941833,-139.92673910851113,-8.684086911729107,17.0132801050603,33.916496997075654,-16.59231896112408,"3.13","1.45",,,,"94.9",2235,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.77",,,,,,,,5,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",148,"0","-0.05"
"SI","2023-04-04","94.6","0.57","6.41","Valdez, Framber",679529,664285,,"foul",,,,,3,"Spencer Torkelson doubles (1) on a line drive to shortstop Jeremy Pena.   Javier Baez scores.    Spencer Torkelson to 3rd.","R","R","L","HOU","DET","S",,,0,0,2023,"1.26","0.76","0.56","2.89",,,595879,2,1,"Top",,,,,455117,,,-2.823002704874198,-137.61178912691702,-5.091460452599381,16.52970039963995,33.942361321320625,-21.603513173533702,"3.36","1.55",262,"85.2",46,"93.8",2158,"6.1",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.39",,,,,,,,4,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",146,"0","-0.043"
"SI","2023-04-04","94.2","0.52","6.4","Valdez, Framber",682985,664285,"strikeout","called_strike",,,,,4,"Riley Greene called out on strikes.","R","L","L","HOU","DET","S",2,,1,2,2023,"1.24","0.78","-0.32","2.64",,,595879,1,1,"Top",,,,,455117,,,-4.893267862234223,-136.88359927773794,-5.6764297674430475,16.677596939898702,34.53869248539277,-21.229478156959104,"3.35","1.63",,,,"92.8",2097,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.64",,,"0",1,0,0,,3,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0.028","-0.236"
"FC","2023-04-04","84.1","0.65","6.28","Valdez, Framber",682985,664285,,"foul",,,,,2,"Riley Greene called out on strikes.","R","L","L","HOU","DET","S",,,1,2,2023,"-0.14","-0.19","0.17","2.9",,,595879,1,1,"Top",,,,,455117,,,-0.8260380092868475,-122.63251436363451,-1.1504265368098325,-1.2704200832386219,22.36784708975958,-34.079085623738806,"3.39","1.63",140,"66",23,"83.9",2509,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.63",,,,,,,,3,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",300,"0","0"
"SI","2023-04-04","96","0.42","6.42","Valdez, Framber",682985,664285,,"foul",,,,,3,"Riley Greene called out on strikes.","R","L","L","HOU","DET","S",,,1,1,2023,"1.15","1.26","0.56","3.21",,,595879,1,1,"Top",,,,,455117,,,-2.219978026283586,-139.70378297847816,-5.696248922813261,15.567816979463045,33.34673947889769,-14.556819842463213,"3.39","1.63",26,"72.7",-6,"95.1",2186,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.62",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","-0.077"
"FC","2023-04-04","85.3","0.75","6.27","Valdez, Framber",682985,664285,,"called_strike",,,,,13,"Riley Greene called out on strikes.","R","L","L","HOU","DET","S",,,1,0,2023,"-0.14","0.01","-0.93","1.9",,,595879,1,1,"Top",,,,,455117,,,-3.6210485001844015,-124.18141621735005,-3.9911171510859322,-0.7719428564746267,24.00308173320625,-31.546588677907476,"3.35","1.66",,,,"84.9",2576,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.58",,,,,,,,3,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",270,"0","-0.055"
"FC","2023-04-04","83.9","0.8","6.19","Valdez, Framber",682985,664285,,"ball",,,,,13,"Riley Greene called out on strikes.","R","L","L","HOU","DET","B",,,0,0,2023,"-0.13","0","-1.76","1.54",,,595879,1,1,"Top",,,,,455117,,,-5.595693437397692,-121.95077745579626,-4.206443416089412,-0.025133454998214216,27.820964240698974,-31.436728344431927,"3.39","1.63",,,,"82.4",2369,"5.7",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.81",,,,,,,,3,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",311,"0","0.044"
"SI","2023-04-04","95.3","0.63","6.29","Valdez, Framber",595879,664285,"force_out","hit_into_play",,,,,7,"Javier Baez grounds into a force out, third baseman Alex Bregman to second baseman Mauricio Dubon.   Matt Vierling out at 2nd.    Javier Baez to 1st.","R","R","L","HOU","DET","X",5,"ground_ball",0,0,2023,"1.17","1.11","-0.59","1.66",,,663837,0,1,"Top",105.02,175.55,,,455117,,,-5.829553972912944,-138.37655895936484,-8.933811999432995,16.373564487439907,33.074984648300514,-16.018593179272962,"3.35","1.54",17,"88.1",-5,"94.6",2099,"6.2",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.34",0.186,0.167,"0",1,0,0,2,2,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0.033","-0.554"
"SI","2023-04-04","93.6","0.57","6.32","Valdez, Framber",663837,664285,"single","hit_into_play",,,,,5,"Matt Vierling singles on a ground ball to center fielder Jake Meyers.","R","R","L","HOU","DET","X",8,"ground_ball",3,1,2023,"1.37","0.7","0.13","2.34",,,,0,1,"Top",129.38,96.74,,,455117,,,-4.133909128766321,-136.08281969219686,-5.964961236177101,17.840907001525224,33.9146373179212,-22.308054136917615,"3.43","1.67",36,"111.3",-2,"92.6",2218,"6.1",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.44",0.454,0.409,"0.9",1,1,0,4,1,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"-0.036","0.231"
"SI","2023-04-04","96.1","0.55","6.33","Valdez, Framber",663837,664285,,"ball",,,,,1,"Matt Vierling singles on a ground ball to center fielder Jake Meyers.","R","R","L","HOU","DET","B",,,2,1,2023,"1.2","1.21","-0.78","3.22",,,,0,1,"Top",,,,,455117,,,-6.175343302290973,-139.6162179241622,-5.28790658572811,17.06384686175963,34.902321666586346,-15.415661099276019,"3.52","1.69",,,,"94.8",2182,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.63",,,,,,,,1,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","0.121"
"SI","2023-04-04","96.2","0.52","6.41","Valdez, Framber",663837,664285,,"ball",,,,,14,"Matt Vierling singles on a ground ball to center fielder Jake Meyers.","R","R","L","HOU","DET","B",,,1,1,2023,"1.37","1.04","0.93","2.45",,,,0,1,"Top",,,,,455117,,,-1.9845727493818326,-139.85058298760237,-7.136199253018878,18.339227748484895,34.53962846684614,-17.080410180141776,"3.46","1.67",,,,"94.9",2202,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.72",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","0.049"
"SI","2023-04-04","94.9","0.6","6.41","Valdez, Framber",663837,664285,,"foul",,,,,5,"Matt Vierling singles on a ground ball to center fielder Jake Meyers.","R","R","L","HOU","DET","S",,,1,0,2023,"1.45","0.9","-0.13","2.49",,,,0,1,"Top",,,,,455117,,,-5.074700619575235,-137.94668254076194,-6.527960013324689,19.578001788555472,32.19332864316568,-19.348611529638255,"3.43","1.67",200,"73.8",33,"93.7",2205,"5.8",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.74",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","-0.052"
