"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-05-19","96.1","0.71","6.1","Valdez, Framber",543760,664285,,"ball",,,,,13,"Marcus Semien flies out to second baseman Jose Altuve.","R","R","L","HOU","TEX","B",,,0,0,2022,"1.06","0.49","-0.56","1.36",,628451,,2,7,"Top",,,,,455117,,,-5.739030286845967,-139.63816504970754,-8.014228724636201,15.165850251424162,33.72056910156757,-23.99621059513559,"3.28","1.62",,,,"95.4",2271,"6.1",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.4",,,,,,,,56,1,"Sinker",2,1,1,2,1,2,1,2,"Strategic","Standard",146,"0","0.037"
"SI","2022-05-19","94.4","0.85","6.16","Valdez, Framber",628451,664285,"single","hit_into_play",,,,,9,"Andy Ibanez singles on a line drive to center fielder Jose Siri.","R","R","L","HOU","TEX","X",8,"line_drive",1,0,2022,"1.38","0.45","0.41","1.64",,,,0,7,"Top",142.5,82.62,,,455117,,,-4.161189254341864,-137.2646859525893,-6.948916740493027,18.323601657126385,32.152092103535466,-25.128366958224845,"3","1.43",239,"82.3",17,"93.2",2207,"5.7",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.76",0.94,0.902,"0.9",1,1,0,4,53,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",144,"-0.071","0.361"
"SI","2022-05-19","93.6","0.88","6.16","Valdez, Framber",628451,664285,,"ball",,,,,11,"Andy Ibanez singles on a line drive to center fielder Jose Siri.","R","R","L","HOU","TEX","B",,,0,0,2022,"0.89","0.56","-0.87","3.22",,,,0,7,"Top",,,,,455117,,,-6.4620198902304065,-136.2446391705022,-3.0794608430668724,12.557891784961633,29.605029906613712,-24.768300601131486,"3.12","1.43",,,,"93.2",2185,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.46",,,,,,,,53,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",139,"0","0.033"
"FC","2022-05-19","83.9","0.94","6.06","Valdez, Framber",594777,664285,"strikeout","swinging_strike",,,,,12,"Kole Calhoun strikes out swinging.","R","L","L","HOU","TEX","S",2,,0,2,2022,"-0.33","-0.29","0.47","3.69",,666969,,2,6,"Top",,,,,455117,,,-0.42389337380863273,-122.22857405029272,1.4926948848794432,-3.192664354699463,25.687920167403853,-35.6009265574776,"3.07","1.51",,,,"83.5",2602,"6.1",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.4",,,"0",1,0,0,,47,5,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",310,"0.054","-0.204"
"FF","2022-05-19","96","0.79","6.2","Valdez, Framber",594777,664285,,"foul",,,,,2,"Kole Calhoun strikes out swinging.","R","L","L","HOU","TEX","S",,,0,2,2022,"0.65","0.73","0.14","2.62",,666969,,2,6,"Top",,,,,455117,,,-3.1712535228665355,-139.71823897452646,-5.496736472595558,9.260793133044688,32.56849053823129,-21.529341799681575,"3.07","1.51",194,"76.8",57,"95.4",2148,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.46",,,,,,,,47,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",144,"0","0"
"SI","2022-05-19","96.7","0.58","6.11","Valdez, Framber",594777,664285,,"foul",,,,,5,"Kole Calhoun strikes out swinging.","R","L","L","HOU","TEX","S",,,0,2,2022,"1.16","0.94","-0.21","2.01",,666969,,2,6,"Top",,,,,455117,,,-4.743178160003901,-140.40810836363082,-7.387149130074949,16.352715824207415,37.91456489580588,-18.173053770608682,"3.07","1.51",209,"79.6",56,"95.7",2203,"6.3",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.23",,,,,,,,47,3,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",151,"0","0"
"SI","2022-05-19","96.2","0.65","6.13","Valdez, Framber",594777,664285,,"called_strike",,,,,4,"Kole Calhoun strikes out swinging.","R","L","L","HOU","TEX","S",,,0,1,2022,"1.21","0.83","-0.54","2.07",,666969,,2,6,"Top",,,,,455117,,,-5.846649566342309,-139.75112332813387,-6.965799176510603,17.210993659522543,33.774556329240696,-19.8660037978463,"3.13","1.55",,,,"95.3",2317,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.46",,,,,,,,47,2,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",138,"0","-0.062"
"SI","2022-05-19","94.2","0.77","6.14","Valdez, Framber",594777,664285,,"called_strike",,,,,7,"Kole Calhoun strikes out swinging.","R","L","L","HOU","TEX","S",,,0,0,2022,"1.13","1.08","-0.28","1.85",,666969,,2,6,"Top",,,,,455117,,,-5.209304348319689,-136.84663581588765,-7.72591141581826,15.408786238503506,32.81844052452118,-17.0639600044998,"3.11","1.51",,,,"93.2",2218,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.53",,,,,,,,47,1,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",149,"0","-0.046"
"SI","2022-05-19","94.4","0.93","6.16","Valdez, Framber",641598,664285,,"foul",,,,,5,"Mitch Garver pops out to first baseman Aledmys Diaz.","R","R","L","HOU","TEX","S",,,1,1,2022,"1.18","0.61","-0.04","2.21",,666969,,1,6,"Top",,,,,455117,,,-5.073747693789114,-137.25876369362413,-5.854865918972606,15.997587254454372,30.88811691080491,-23.341813314308332,"3.45","1.63",186,"72.8",58,"93.2",2204,"5.6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.85",,,,,,,,46,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",139,"0","-0.082"
"SI","2022-05-19","94.2","0.7","6.18","Valdez, Framber",641598,664285,,"ball",,,,,11,"Mitch Garver pops out to first baseman Aledmys Diaz.","R","R","L","HOU","TEX","B",,,0,1,2022,"0.81","0.73","-0.86","3.31",,666969,,1,6,"Top",,,,,455117,,,-5.815335174780918,-137.11412631890457,-3.341365606566923,11.510583900261842,31.45891883337908,-22.427516181816376,"3.45","1.63",,,,"93.4",2337,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.64",,,,,,,,46,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",148,"0","0.029"
"SI","2022-05-19","92.1","0.87","6.11","Valdez, Framber",641680,664285,"field_out","hit_into_play",,,,,6,"Jonah Heim flies out sharply to center fielder Jose Siri.   Adolis Garcia to 2nd.","R","R","L","HOU","TEX","X",8,"fly_ball",0,0,2022,"1.03","0.6","0.45","2.89",,,666969,0,6,"Top",164.09,50.13,,,455117,,,-3.296053001701051,-134.09693578148423,-3.6087228377183918,13.16613299596619,30.744177060783695,-24.392475080492513,"3.48","1.64",380,"105.5",20,"91.3",2041,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.61",0.643,0.919,"0",1,0,0,6,45,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",147,"0.028","-0.353"
"SI","2022-05-19","94.9","0.89","6.11","Valdez, Framber",666969,664285,"single","hit_into_play",,,,,1,"Adolis Garcia singles on a soft bunt ground ball to third baseman Alex Bregman.","R","R","L","HOU","TEX","X",5,"ground_ball",0,0,2022,"0.86","0.65","-0.45","3.21",,,,0,6,"Top",113.56,176,,,455117,,,-5.383479429096981,-138.1621183396,-3.344372506301266,12.262554378422655,31.587515615073094,-23.252010022844505,"3.48","1.73",53,"34.2",18,"94",2274,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.69",0.211,0.193,"0.9",1,1,0,1,44,1,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",150,"-0.06","0.121"
"FC","2022-05-19","85.2","0.67","6.03","Valdez, Framber",608369,664285,,"foul",,,,,7,"Corey Seager grounds out sharply, second baseman Jose Altuve to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,2,2,2022,"-0.48","-0.81","-0.56","1.71",543760,,,2,5,"Top",,,,,455117,,,-1.8982042499201344,-124.04686294226101,-2.198647024211901,-4.57033818753303,25.419775305914783,-40.260013124607504,"3.42","1.53",2,"63.6",-47,"84.3",2802,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.75",,,,,,,,39,5,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",326,"0","0"
"FC","2022-05-19","85.1","0.97","6","Valdez, Framber",608369,664285,,"foul",,,,,7,"Corey Seager grounds out sharply, second baseman Jose Altuve to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,2,1,2022,"-0.33","-0.86","-0.76","1.98",543760,,,2,5,"Top",,,,,455117,,,-3.3911644738256745,-123.89874901441156,-1.3737583719100148,-2.6907645067310955,25.59347244418966,-40.980649465295265,"3.42","1.53",1,"62.1",-53,"84.5",2770,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.58",,,,,,,,39,4,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",312,"0","-0.1"
"FC","2022-05-19","85.2","0.89","5.99","Valdez, Framber",608369,664285,,"ball",,,,,11,"Corey Seager grounds out sharply, second baseman Jose Altuve to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","B",,,1,1,2022,"-0.24","-0.4","-0.17","3.57",,543760,,2,5,"Top",,,,,455117,,,-1.9939004459824612,-124.11169673787343,1.4052799980654722,-2.0807668802829102,25.03948576001831,-36.81088523431981,"3.25","1.53",,,,"84.6",2571,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.63",,,,,,,,39,3,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",311,"-0.005","0.036"
"FC","2022-05-19","85.1","1.06","5.91","Valdez, Framber",608369,664285,,"swinging_strike",,,,,13,"Corey Seager grounds out sharply, second baseman Jose Altuve to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,1,0,2022,"-0.14","-0.43","-0.38","1.16",,543760,,2,5,"Top",,,,,455117,,,-3.072416227981265,-123.8753722971782,-3.9236981899078556,-0.8244654233259707,26.025367522569415,-35.982864956933014,"3.42","1.53",,,,"84.4",2616,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.56",,,,,,,,39,2,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",319,"0","-0.053"
"FC","2022-05-19","86.2","1.05","5.94","Valdez, Framber",608369,664285,,"ball",,,,,13,"Corey Seager grounds out sharply, second baseman Jose Altuve to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","B",,,0,0,2022,"-0.21","-0.4","-1.54","1.82",,543760,,2,5,"Top",,,,,455117,,,-5.69973160764372,-125.45167345954593,-2.6771879903374254,-1.0031558680785526,27.425955765560555,-36.039889285035514,"3.29","1.53",,,,"85.5",2664,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.51",,,,,,,,39,1,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",305,"0","0.037"
"SI","2022-05-19","95.2","1.02","6.11","Valdez, Framber",543760,664285,,"foul",,,,,3,"Marcus Semien doubles (8) on a line drive to right fielder Kyle Tucker.","R","R","L","HOU","TEX","S",,,2,0,2022,"1.24","0.71","0.28","3.06",,,,2,5,"Top",,,,,455117,,,-4.673213363327696,-138.5144583026769,-3.9125049728619374,16.935750439186357,33.21949657254002,-22.358113791579918,"3.31","1.62",205,"80.4",63,"94.3",2281,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.59",,,,,,,,38,3,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",145,"0","-0.023"
"SI","2022-05-19","95.4","0.68","6.16","Valdez, Framber",642201,664285,,"called_strike",,,,,7,"Eli White strikes out swinging.","R","R","L","HOU","TEX","S",,,1,1,2022,"0.98","0.71","-0.42","1.83",,,,1,5,"Top",,,,,455117,,,-5.0350431756905705,-138.76441220550802,-7.28049550240244,13.740329183738758,32.056683162207854,-21.598579885156774,"3.62","1.74",,,,"94.6",2309,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.61",,,,,,,,37,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",142,"0","-0.036"
"SI","2022-05-19","95.5","1.03","6.14","Valdez, Framber",642201,664285,,"called_strike",,,,,8,"Eli White strikes out swinging.","R","R","L","HOU","TEX","S",,,1,0,2022,"1.47","0.64","0.27","1.76",,,,1,5,"Top",,,,,455117,,,-5.258466964322241,-138.7666853648074,-7.221721158842155,20.163284967841474,34.17004011875643,-22.343692549619327,"3.82","1.74",,,,"94.3",2270,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.58",,,,,,,,37,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",143,"0","-0.031"
"SI","2022-05-19","96.3","0.78","6.15","Valdez, Framber",518586,664285,,"foul",,,,,3,"Charlie Culberson strikes out swinging.","R","R","L","HOU","TEX","S",,,0,2,2022,"0.94","0.51","0.73","3.23",,,,0,5,"Top",,,,,455117,,,-2.230451864023856,-140.19595437251297,-3.278628411960727,12.875056232195599,33.231725417922995,-24.861796151510873,"3.44","1.6",125,"81.8",8,"95.2",2204,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.74",,,,,,,,36,4,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",152,"0","0"
"FC","2022-05-19","84.6","1.03","5.95","Valdez, Framber",594777,664285,"single","hit_into_play",,,,,5,"Kole Calhoun singles on a line drive to right fielder Kyle Tucker.   Mitch Garver to 2nd.","R","L","L","HOU","TEX","X",9,"line_drive",0,0,2022,"-0.23","-0.56","-0.03","2.42",,,641598,2,4,"Top",157.36,86.22,,,455117,,,-2.0132443079730926,-123.17960215449303,-0.7665587466410468,-1.8991975852392835,25.043506195936427,-37.88200159110275,"3.07","1.51",239,"88.7",18,"84",2782,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.55",0.706,0.677,"0.9",1,1,0,4,31,1,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",313,"-0.026","0.288"
"FF","2022-05-19","96.1","0.89","6.11","Valdez, Framber",641598,664285,"walk","ball",,,,,13,"Mitch Garver walks.","R","R","L","HOU","TEX","B",,,3,0,2022,"0.52","1.15","-1.83","2.2",,,,2,4,"Top",,,,,455117,,,-8.304660488009391,-139.57570718289898,-7.3068679315468,8.742288199688376,31.64210299620593,-15.602109217932147,"3.46","1.63",,,,"95.3",2377,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.55",,,"0.7",1,0,0,,30,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",140,"-0.016","0.039"
"SI","2022-05-19","94.8","0.98","6.03","Valdez, Framber",641598,664285,,"ball",,,,,13,"Mitch Garver walks.","R","R","L","HOU","TEX","B",,,2,0,2022,"1.35","0.51","-0.81","1.49",,,,2,4,"Top",,,,,455117,,,-7.680065038512343,-137.61497981581925,-7.212184515060319,18.92424020939784,35.28058921519176,-24.073106014853142,"3.43","1.63",,,,"93.9",2316,"6.3",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.23",,,,,,,,30,3,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",140,"0","0.042"
"SI","2022-05-19","96.9","0.78","6.16","Valdez, Framber",641598,664285,,"ball",,,,,14,"Mitch Garver walks.","R","R","L","HOU","TEX","B",,,0,0,2022,"1.18","0.73","0.29","1.38",,,,2,4,"Top",,,,,455117,,,-3.960398140257161,-140.84082764055535,-8.783624433517048,16.615824648585992,32.93078638036722,-20.68116646828775,"3.5","1.73",,,,"95.9",2306,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.64",,,,,,,,30,1,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",143,"0","0.015"
"FF","2022-05-19","97","0.69","6.16","Valdez, Framber",641680,664285,"strikeout","called_strike",,,,,5,"Jonah Heim called out on strikes.","R","R","L","HOU","TEX","S",2,,1,2,2022,"0.63","0.74","-0.23","2.24",,,,1,4,"Top",,,,,455117,,,-3.8784469563409005,-141.17445189176647,-6.623351564883462,9.307603950782372,32.0988639533968,-20.930226777692546,"3.55","1.64",,,,"96.5",2310,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.51",,,"0",1,0,0,,29,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",153,"0.02","-0.112"
"SI","2022-05-19","96","0.93","6.18","Valdez, Framber",641680,664285,,"foul",,,,,6,"Jonah Heim called out on strikes.","R","R","L","HOU","TEX","S",,,0,0,2022,"1.05","0.66","0.31","2.59",,,,1,4,"Top",,,,,455117,,,-3.9629563059830577,-139.73194644749455,-5.356741908179826,14.59459331520525,31.085742261446327,-22.54587268445335,"3.48","1.64",212,"78.6",22,"95.2",2255,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.72",,,,,,,,29,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",138,"0","-0.024"
"FC","2022-05-19","83.1","0.78","6.01","Valdez, Framber",608369,664285,"strikeout","swinging_strike",,,,,13,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","S",2,,0,2,2022,"-0.64","-0.83","-0.6","1.06",,,,2,3,"Top",,,,,455117,,,-1.8990798807755578,-120.9372498125371,-3.1652958173103807,-5.830157221339693,26.26138207243576,-39.77589304402783,"3.42","1.53",,,,"81.9",2824,"5.7",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.79",,,"0",1,0,0,,22,3,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",317,"0.012","-0.059"
"FC","2022-05-19","83.5","0.95","6.05","Valdez, Framber",608369,664285,,"swinging_strike",,,,,13,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","S",,,0,1,2022,"-0.3","-0.68","-0.7","1.09",,,,2,3,"Top",,,,,455117,,,-3.1874591520216558,-121.51739016386085,-3.574232287764303,-2.295519762542492,25.490521290345534,-38.38381452210609,"3.42","1.53",,,,"82.5",2847,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.7",,,,,,,,22,2,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",320,"0","-0.023"
"FC","2022-05-19","82.6","1.15","6.12","Valdez, Framber",608369,664285,,"foul",,,,,2,"Corey Seager strikes out swinging.","R","L","L","HOU","TEX","S",,,0,0,2022,"-0.27","-0.86","-0.26","3.36",,,,2,3,"Top",,,,,455117,,,-2.6808720085924893,-120.21502480654972,1.8973982997336356,-2.1250875122832875,23.740125855109657,-41.11120547289881,"3.42","1.53",320,"90.4",30,"82.3",2682,"6.1",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.37",,,,,,,,22,1,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",301,"0","-0.017"
"SI","2022-05-19","95.5","0.72","6.17","Valdez, Framber",543760,664285,,"foul",,,,,7,"Marcus Semien grounds out, third baseman Alex Bregman to first baseman Aledmys Diaz.","R","R","L","HOU","TEX","S",,,0,1,2022,"1.11","0.82","-0.54","1.72",,,,1,3,"Top",,,,,455117,,,-5.775437763562665,-138.7856720639774,-7.811211649614886,15.660347954329078,32.97343227857141,-19.96193708650248,"3.31","1.62",8,"92.6",-12,"94.5",2310,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.61",,,,,,,,21,2,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",151,"0","-0.031"
"SI","2022-05-19","95.2","1.06","6.16","Valdez, Framber",543760,664285,,"called_strike",,,,,4,"Marcus Semien grounds out, third baseman Alex Bregman to first baseman Aledmys Diaz.","R","R","L","HOU","TEX","S",,,0,0,2022,"1.22","0.7","-0.63","2.48",,,,1,3,"Top",,,,,455117,,,-7.10465295354473,-138.40216661203235,-5.508050640951703,17.270396123912313,33.3152617442112,-22.07685248517351,"3.22","1.62",,,,"94.3",2248,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.54",,,,,,,,21,1,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",146,"0","-0.024"
"SI","2022-05-19","95.7","0.84","6.16","Valdez, Framber",518586,664285,"field_out","hit_into_play",,,,,6,"Charlie Culberson grounds out softly to first baseman Aledmys Diaz.","R","R","L","HOU","TEX","X",3,"ground_ball",0,0,2022,"1.42","0.31","0.83","2.36",,,,2,2,"Top",156.08,165.6,,,455117,,,-3.2081946338683096,-139.1738687014569,-5.01517421218041,19.14610201519287,33.79050765076968,-27.16349358884249,"3.44","1.6",3,"52",-36,"94.6",2214,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.62",0.146,0.146,"0",1,0,0,1,15,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",146,"0.011","-0.099"
"SI","2022-05-19","97.1","0.79","6.16","Valdez, Framber",628451,664285,"strikeout","swinging_strike",,,,,14,"Andy Ibanez strikes out swinging.","R","R","L","HOU","TEX","S",2,,0,2,2022,"1.58","0.34","0.29","0.95",,,,1,2,"Top",,,,,455117,,,-4.928866571157346,-141.10319261831634,-9.077967881320253,22.201734288172474,35.252736714805565,-25.635527629846678,"3","1.43",,,,"96.2",2236,"6.1",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.44",,,"0",1,0,0,,14,3,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",144,"0.017","-0.1"
"SI","2022-05-19","96","0.89","6.28","Valdez, Framber",628451,664285,,"foul",,,,,2,"Andy Ibanez strikes out swinging.","R","R","L","HOU","TEX","S",,,0,1,2022,"1.02","0.45","0.1","3.1",,,,1,2,"Top",,,,,455117,,,-4.378346127623154,-139.75555480751783,-3.815662567427327,14.41424189029279,31.88727835076251,-25.600401609774163,"3","1.43",289,"91.3",29,"94.9",2165,"5.7",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.82",,,,,,,,14,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",149,"0","-0.031"
"SI","2022-05-19","94.9","0.94","6.21","Valdez, Framber",628451,664285,,"foul",,,,,3,"Andy Ibanez strikes out swinging.","R","R","L","HOU","TEX","S",,,0,0,2022,"1.09","0.83","0.46","2.52",,,,1,2,"Top",,,,,455117,,,-3.6584534254639482,-138.03475182980958,-5.760590496999639,14.721593175418707,32.67451447752081,-20.468021829503474,"3","1.43",241,"89.3",19,"93.7",2181,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.73",,,,,,,,14,1,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",149,"0","-0.024"
"FC","2022-05-19","83.7","1.21","6","Valdez, Framber",594777,664285,"field_out","hit_into_play",,,,,7,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","X",3,"ground_ball",3,2,2022,"-0.41","-0.32","-0.32","1.52",,,,0,2,"Top",171.33,158.11,,,455117,,,-2.6940274314041477,-121.96707094180833,-3.336029608875411,-3.6177093026354186,22.7191142612117,-34.912998138160134,"3.07","1.51",3,"85.7",-27,"83.5",2620,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.52",0.049,0.044,"0",1,0,0,2,13,8,"Cutter",2,1,1,2,1,2,1,2,"Infield shift","Standard",299,"0.024","-0.299"
"SI","2022-05-19","93.9","0.96","6.24","Valdez, Framber",594777,664285,,"foul",,,,,5,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,3,2,2022,"0.74","0.63","-0.14","2.36",,,,0,2,"Top",,,,,455117,,,-4.434225462098216,-136.52140745092458,-5.600043186662985,10.2957057517321,31.848106270806937,-23.238670643655887,"3.07","1.51",243,"75.1",35,"92.5",2216,"5.6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.86",,,,,,,,13,7,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",155,"0","0"
"SI","2022-05-19","93.9","1.01","6.16","Valdez, Framber",594777,664285,,"foul",,,,,3,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,3,2,2022,"1.31","0.62","0.43","2.71",,,,0,2,"Top",,,,,455117,,,-4.3939582241186885,-136.5828806349651,-4.520968147575068,17.401140528225504,32.25126193707813,-23.595551192741496,"3.07","1.51",75,"77.6",3,"93.2",2290,"6",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.46",,,,,,,,13,6,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",146,"0","0"
"FF","2022-05-19","95.2","0.96","6.17","Valdez, Framber",594777,664285,,"swinging_strike",,,,,2,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,3,1,2022,"0.41","1.45","-0.26","2.7",,,,0,2,"Top",,,,,455117,,,-4.092448505901815,-138.42542641150175,-6.643136406817934,6.249667542910006,31.934298568654764,-12.26270306214558,"3.07","1.51",,,,"94.3",2284,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.62",,,,,,,,13,5,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",146,"0","-0.076"
"FF","2022-05-19","92.6","1.06","6.18","Valdez, Framber",594777,664285,,"called_strike",,,,,1,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","S",,,3,0,2022,"0.14","1.29","-0.61","2.97",,,,0,2,"Top",,,,,455117,,,-4.530774803351052,-134.72281594677773,-5.166329864645689,2.704618470597742,29.969246677017587,-15.52692397214912,"3.16","1.51",,,,"91.8",2180,"5.9",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.65",,,,,,,,13,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shift","Standard",143,"0","-0.076"
"SI","2022-05-19","92.7","1.06","6.15","Valdez, Framber",594777,664285,,"ball",,,,,13,"Kole Calhoun grounds out to first baseman Aledmys Diaz.","R","L","L","HOU","TEX","B",,,2,0,2022,"0.94","0.55","-1.37","1.56",,,,0,2,"Top",,,,,455117,,,-8.176288475318529,-134.67508899516577,-7.041667417858429,13.2034186610306,30.120182878403757,-24.119279533400242,"3.13","1.51",,,,"91.7",2251,"5.8",662778,664285,455117,649557,514888,608324,665161,676801,642350,663656,"54.65",,,,,,,,13,3,"Sinker",2,1,1,2,1,2,1,2,"Infield shift","Standard",149,"0","0.134"
